Time,Open,High,Low,Close,Volume
2026-01-07 22:50:11,91077.79000000,91231.90000000,91014.27000000,91145.53000000,92626
2026-01-07 22:50:12,91077.79000000,91231.90000000,91014.27000000,91145.53000000,92627
2026-01-07 22:50:13,91077.79000000,91231.90000000,91014.27000000,91145.53000000,92628
2026-01-07 22:50:14,91077.79000000,91231.90000000,91014.27000000,91145.52000000,92630
2026-01-07 22:50:15,91077.79000000,91231.90000000,91014.27000000,91145.52000000,92631
2026-01-07 22:50:16,91077.79000000,91231.90000000,91014.27000000,91145.53000000,92632
2026-01-07 22:50:17,91077.79000000,91231.90000000,91014.27000000,91145.52000000,92633
2026-01-07 22:50:18,91077.79000000,91231.90000000,91014.27000000,91145.53000000,92634
2026-01-07 22:50:19,91077.79000000,91231.90000000,91014.27000000,91145.52000000,92638
2026-01-07 22:50:22,91077.79000000,91231.90000000,91014.27000000,91145.53000000,92639
2026-01-07 22:50:23,91077.79000000,91231.90000000,91014.27000000,91145.52000000,92643
2026-01-07 22:50:24,91077.79000000,91231.90000000,91014.27000000,91145.53000000,92646
2026-01-07 22:50:26,91077.79000000,91231.90000000,91014.27000000,91145.53000000,92649
2026-01-07 22:50:27,91077.79000000,91231.90000000,91014.27000000,91145.52000000,92651
2026-01-07 22:50:28,91077.79000000,91231.90000000,91014.27000000,91138.56000000,92819
2026-01-07 22:50:29,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92820
2026-01-07 22:50:30,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92822
2026-01-07 22:50:31,91077.79000000,91231.90000000,91014.27000000,91138.56000000,92826
2026-01-07 22:50:32,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92829
2026-01-07 22:50:33,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92832
2026-01-07 22:50:34,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92834
2026-01-07 22:50:35,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92836
2026-01-07 22:50:36,91077.79000000,91231.90000000,91014.27000000,91138.56000000,92839
2026-01-07 22:50:37,91077.79000000,91231.90000000,91014.27000000,91138.56000000,92844
2026-01-07 22:50:39,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92846
2026-01-07 22:50:40,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92851
2026-01-07 22:50:41,91077.79000000,91231.90000000,91014.27000000,91138.56000000,92856
2026-01-07 22:50:42,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92860
2026-01-07 22:50:43,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92862
2026-01-07 22:50:44,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92864
2026-01-07 22:50:45,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92868
2026-01-07 22:50:47,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92869
2026-01-07 22:50:48,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92870
2026-01-07 22:50:49,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92872
2026-01-07 22:50:50,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92873
2026-01-07 22:50:51,91077.79000000,91231.90000000,91014.27000000,91138.56000000,92874
2026-01-07 22:50:53,91077.79000000,91231.90000000,91014.27000000,91138.56000000,92875
2026-01-07 22:50:54,91077.79000000,91231.90000000,91014.27000000,91138.57000000,92880
2026-01-07 22:50:55,91077.79000000,91231.90000000,91014.27000000,91133.81000000,93046
2026-01-07 22:50:56,91077.79000000,91231.90000000,91014.27000000,91132.77000000,93149
2026-01-07 22:50:57,91077.79000000,91231.90000000,91014.27000000,91132.77000000,93151
2026-01-07 22:50:58,91077.79000000,91231.90000000,91014.27000000,91132.76000000,93152
2026-01-07 22:50:59,91077.79000000,91231.90000000,91014.27000000,91132.77000000,93155
2026-01-07 22:51:00,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88764
2026-01-07 22:51:01,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88766
2026-01-07 22:51:02,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88767
2026-01-07 22:51:03,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88770
2026-01-07 22:51:04,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88776
2026-01-07 22:51:06,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88777
2026-01-07 22:51:07,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88779
2026-01-07 22:51:08,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88781
2026-01-07 22:51:09,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88782
2026-01-07 22:51:10,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88784
2026-01-07 22:51:11,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88788
2026-01-07 22:51:12,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88790
2026-01-07 22:51:13,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88793
2026-01-07 22:51:15,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88795
2026-01-07 22:51:19,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88796
2026-01-07 22:51:20,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88797
2026-01-07 22:51:22,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88798
2026-01-07 22:51:25,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88799
2026-01-07 22:51:26,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88801
2026-01-07 22:51:27,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88802
2026-01-07 22:51:28,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88804
2026-01-07 22:51:29,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88806
2026-01-07 22:51:30,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88808
2026-01-07 22:51:31,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88810
2026-01-07 22:51:32,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88811
2026-01-07 22:51:34,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88812
2026-01-07 22:51:35,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88813
2026-01-07 22:51:36,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88815
2026-01-07 22:51:37,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88816
2026-01-07 22:51:38,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88817
2026-01-07 22:51:39,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88818
2026-01-07 22:51:41,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88821
2026-01-07 22:51:42,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88823
2026-01-07 22:51:44,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88825
2026-01-07 22:51:46,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88826
2026-01-07 22:51:49,91134.73000000,91231.90000000,91014.27000000,91132.77000000,88829
2026-01-07 22:51:50,91134.73000000,91231.90000000,91014.27000000,91132.76000000,88830
2026-01-07 22:51:51,91134.73000000,91231.90000000,91014.27000000,91106.20000000,89320
2026-01-07 22:51:52,91134.73000000,91231.90000000,91014.27000000,91095.07000000,89635
2026-01-07 22:51:53,91134.73000000,91231.90000000,91014.27000000,91095.06000000,89640
2026-01-07 22:51:54,91134.73000000,91231.90000000,91014.27000000,91095.06000000,89648
2026-01-07 22:51:55,91134.73000000,91231.90000000,91014.27000000,91095.06000000,89651
2026-01-07 22:51:56,91134.73000000,91231.90000000,91014.27000000,91095.07000000,89654
2026-01-07 22:51:57,91134.73000000,91231.90000000,91014.27000000,91095.06000000,89656
2026-01-07 22:51:58,91134.73000000,91231.90000000,91014.27000000,91095.07000000,89658
2026-01-07 22:51:59,91134.73000000,91231.90000000,91014.27000000,91095.07000000,89663
2026-01-07 22:52:00,91078.97000000,91231.90000000,91014.27000000,91095.06000000,87278
2026-01-07 22:52:01,91078.97000000,91231.90000000,91014.27000000,91095.06000000,87281
2026-01-07 22:52:02,91078.97000000,91231.90000000,91014.27000000,91095.06000000,87282
2026-01-07 22:52:04,91078.97000000,91231.90000000,91014.27000000,91095.07000000,87284
2026-01-07 22:52:05,91078.97000000,91231.90000000,91014.27000000,91095.07000000,87285
2026-01-07 22:52:07,91078.97000000,91231.90000000,91014.27000000,91095.07000000,87287
2026-01-07 22:52:08,91078.97000000,91231.90000000,91014.27000000,91095.07000000,87288
2026-01-07 22:52:09,91078.97000000,91231.90000000,91014.27000000,91095.07000000,87289
2026-01-07 22:52:10,91078.97000000,91231.90000000,91014.27000000,91095.07000000,87297
2026-01-07 22:52:11,91078.97000000,91231.90000000,91014.27000000,91095.06000000,87301
